source_id;pregunta;opcion_1;opcion_2;opcion_3;respuesta_correcta;tema;subtema;pct_fallo;depende_imagen;cobertura_rgc
68039;En esta vía, ¿qué distancia es obligatorio dejar con el vehículo que circula delante, al que no se pretende adelantar?;La distancia de seguridad solamente;La distancia de seguridad y la que permita a los demás adelantar;50 metros;La distancia de seguridad y la que permita a los demás adelantar;18 Factores Humano, Vía, Vehículo;Distancias de Seguridad.;23.46;no;fuera
68041;Todo conductor está obligado a...;facilitar, en la medida de lo posible, la incorporación de otros vehículos a la vía por la que circula.;ceder el paso a los vehículos que se incorporan a la vía por la que circula.;cambiar de carril para permitir la incorporación de otros vehículos a la vía por la que circula.;facilitar, en la medida de lo posible, la incorporación de otros vehículos a la vía por la que circula.;10 Preferencias;Normas sobre Incorporación y Carril Aceleración.;1.83;no;rgc
68045;¿Está permitido adelantar varios vehículos a la vez?;No, porque solamente está permitido adelantar a un vehículo.;Sí, pero solamente está permitido adelantar a dos vehículos.;Sí, pero antes debo comprobar que hay sitio para volver a mi carril.;Sí, pero antes debo comprobar que hay sitio para volver a mi carril.;06 Uso de la via y Adelantamientos;Adelantamiento en Vías de Doble Sentido.;2.25;no;rgc
68046;¿Qué indica esta señal?;Que comienza un carril para vehículos lentos.;Un carril de salida inmediata hacia la derecha.;Que  la calzada va a pasar de uno a dos carriles en el mismo sentido de la circulación.;Que  la calzada va a pasar de uno a dos carriles en el mismo sentido de la circulación.;08 Señales de Obligación e Indicación;Carril en Función de la Velocidad Señalizada.;8.46;si;rgc
68047;¿Puede circular un turismo por un carril BUS señalizado con línea longitudinal continua?;Sí, cuando el carril está en vía urbana;Sí, para girar a la derecha;No;No;03 Marcas Viales;Carril Bus con Discontinua.;16.46;no;rgc
68049;El alcohol, la fatiga y la velocidad excesiva, ¿de qué factor de riesgo forman parte?;Del factor vía y entorno.;Del factor humano.;Del factor vehículo;Del factor humano.;18 Factores Humano, Vía, Vehículo;Factores de Riesgo.;1.39;no;fuera
68050;Esta señal indica...;peligro por la proximidad de una zona donde sopla fuerte viento lateral.;peligro por la proximidad de un tramo de la vía con pavimento deslizante por hielo.;peligro por la proximidad de un vehículo accidentado que obstruye la calzada.;peligro por la proximidad de un vehículo accidentado que obstruye la calzada.;07 Señales de Peligro y Prohibición;escalon lateral;8.82;si;rgc
68053;¿Cuándo se producen más distracciones al volante?;Los meses de verano, en los trayectos de ocio.;Los días laborables, en zona urbana.;Los días laborables, en zona interurbana.;Los meses de verano, en los trayectos de ocio.;18 Factores Humano, Vía, Vehículo;El Factor Humano en los Accidentes.;15.70;no;fuera
68057;Un vehículo derivado de turismo y un camión entran a la vez en un tramo muy estrecho de la calzada sin señalizar, ¿qué vehículo está obligado a retroceder?;El vehículo que tenga mayor masa máxima autorizada.;El vehículo derivado de turismo.;El camión.;El vehículo derivado de turismo.;10 Preferencias;Estrechamiento mismo tipo;18.91;no;rgc
68062;¿Qué indica la señal?;Que el carril de la derecha se desvía.;Que el carril de la derecha finaliza.;Que el carril de la derecha es obligatorio para tráfico lento.;Que el carril de la derecha se desvía.;08 Señales de Obligación e Indicación;Carril en Función de la Velocidad Señalizada.;0.85;no;rgc
68063;Fumar, mientras conduce, puede provocar...;distracciones y problemas de visión a causa del humo.;somnolencia.;un aumento de la capacidad de atención.;distracciones y problemas de visión a causa del humo.;18 Factores Humano, Vía, Vehículo;El Tabaco y Tirar Objetos en la Calzada;0.86;no;fuera
68064;¿Qué indica esta señal?;Entrada prohibida a ciclomotores.;Entrada prohibida a vehículos de dos ruedas.;Entrada prohibida a motocicletas.;Entrada prohibida a motocicletas.;07 Señales de Peligro y Prohibición;Esquema señales prohibición 5;9.48;si;rgc
68065;Cuando un conductor circula a velocidad adecuada...;hace que la circulación sea lenta y peligrosa.;estorba a otros conductores y puede causar un accidente.;puede detectar las intenciones de otros usuarios y reaccionar a tiempo para evitar un accidente.;puede detectar las intenciones de otros usuarios y reaccionar a tiempo para evitar un accidente.;15 Velocidad;La Velocidad Adecuada.;0.70;no;rgc
68066;¿Está permitido parar o estacionar en una autopista o en una autovía?;No, salvo en las zonas autorizadas para ello.;En una autopista no, en una autovía sí.;Sí, en el arcén, siempre que no obstaculice ni moleste a los demás vehículos.;No, salvo en las zonas autorizadas para ello.;05 Inmovilizaciones;Parada y Estacionamiento en Autopistas y Autovías.;14.57;no;rgc
68067;En vías interurbanas con tres o más carriles para el mismo sentido de la marcha, un conjunto de vehículos de más de 7 metros, ¿podrá utilizar el carril inmediato al derecho?;No, sólo puede circular por el carril derecho.;Sí, en cualquier caso.;Sí, si las circunstancias del tráfico o la vía lo aconsejan y no entorpece la marcha de otro vehículo que le siga.;Sí, si las circunstancias del tráfico o la vía lo aconsejan y no entorpece la marcha de otro vehículo que le siga.;06 Uso de la via y Adelantamientos;Normas Vehículos de + de 7 metros.;16.43;no;rgc
68068;¿Qué se debe hacer con el aceite usado del vehículo?;Tirarlo en tierra.;Entregarlo en un contenedor de recuperación de aceite.;Tirarlo en una alcantarilla o desagüe.;Entregarlo en un contenedor de recuperación de aceite.;14 Mecánica;Aceite, Líquido Refrigerante y Las Marchas.;1.31;no;fuera
68070;Las señales y placas de la parte trasera del camión, ¿qué indican?;Que transporta mercancías peligrosas y que mide más de 12 metros.;Que su peso y dimensiones son mayores que los normales.;Que transporta productos alimenticios.;Que transporta mercancías peligrosas y que mide más de 12 metros.;13 Personas y Mercancias Transportadas;Placas de matricula de motocicleta;2.66;no;mixto
68074;El hielo, la nieve, la calzada mojada y las obras, ¿de qué factor de riesgo forman parte?;Del factor vehículo.;Del factor humano.;Del factor vía y entorno.;Del factor vía y entorno.;18 Factores Humano, Vía, Vehículo;La Lluvia,  Aquaplaning y hojas en la calzada.;0.29;no;fuera
68078;El alcohol se absorbe más rápidamente si...;tiene el estómago vacío.;se mezcla con alimentos.;ha consumido bebidas fermentadas, como la cerveza.;tiene el estómago vacío.;17 Tiempo y Distancia de Reacción y Factores Que Intervienen;Efectos del Alcohol y Controles de Alcoholemia.;15.64;no;fuera
68079;Una motocicleta adelanta a un turismo en carretera. ¿Qué distancia lateral debe dejar?;No hay distancia mínima obligatoria.;2 metros o más.;1,5 metros o más.;1,5 metros o más.;06 Uso de la via y Adelantamientos;1,5 metros motos;12.77;no;rgc
68080;Para reducir el riesgo de accidente, un conductor que está tomando medicamentos debe...;evitar la conducción de vehículos mientras dure el tratamiento.;conocer sus posibles efectos secundarios y seguir las instrucciones del médico.;tomar café para combatir sus posibles efectos secundarios.;conocer sus posibles efectos secundarios y seguir las instrucciones del médico.;17 Tiempo y Distancia de Reacción y Factores Que Intervienen;Los Medicamentos.;3.83;no;fuera
68081;Si la luz del semáforo pasa a verde y el agente mantiene brazo en alto, ¿puede pasar?;No, porque la señal del agente tiene prioridad respecto a las otras dos señales.;Sí, porque la luz verde me lo permite.;Sí, siempre que antes de cruzar deje pasar a todos los vehículos.;No, porque la señal del agente tiene prioridad respecto a las otras dos señales.;02 Señalizacion;Agentes;0.44;no;rgc
68082;¿Puede adelantar al vehículo blanco por la derecha?;No, está prohibido.;Sí, porque es una autovía.;Sí, porque circula incorrectamente.;No, está prohibido.;06 Uso de la via y Adelantamientos;Via Urbana Adelantamiento por la derecha;14.33;no;rgc
68084;En detenciones de más de 60 segundos, es importante...;conectar la señal de emergencia.;apagar el motor para disminuir la contaminación.;encender todas las luces.;apagar el motor para disminuir la contaminación.;05 Inmovilizaciones;Tipos de Detenciones.;1.86;no;rgc
68085;El carril izquierdo está abierto en sentido contrario al habitual. ¿A qué velocidad máxima pueden circular los vehículos que circulan por el carril derecho?;A la velocidad máxima de la vía, 120 km/h.;A 60 km/h.;A 80 km/h.;A 80 km/h.;09 Arcenes y Carriles Especiales;Sentido Contrario Fluidez.;15.63;no;rgc
68086;En circunstancias especialmente graves, ¿se puede trasladar a enfermos en un turismo?;Sí, siempre que no haya otro medio.;No, en ningún caso.;Sí, pero nunca una distancia mayor de 50 Km.;Sí, siempre que no haya otro medio.;12 Primeros Auxilios;Primeros Auxilios y Traslado al Hospital.;9.34;no;fuera
68087;¿Dónde se puede encontrar esta señal?;En cualquier vía.;En carreteras convencionales.;En autopistas y autovías;En autopistas y autovías;08 Señales de Obligación e Indicación;salida de la via;10.02;si;rgc
68088;Si en vía interurbana un ciclomotor de dos ruedas quiere girar a la izquierda y no hay carril acondicionado para ello:;Debe situarse a la derecha, e iniciarlo fuera de la calzada siempre que sea posible.;Debe situarse a la derecha, e iniciarlo siempre desde dentro de la calzada.;No puede realizar el giro.;Debe situarse a la derecha, e iniciarlo fuera de la calzada siempre que sea posible.;04 Cambios de direccion, de sentido y marcha atrás;Cambio de Dirección a la Izquierda Doble Sentido.;16.78;no;rgc
68091;¿Puede adelantar al vehículo rojo?;No, porque la marca vial continua me prohíbe adelantar.;Sí, porque no vienen vehículos en sentido contrario.;No, porque no puedo circular a más de 70 km/h.;No, porque la marca vial continua me prohíbe adelantar.;03 Marcas Viales;obstaculo y adelantamiento a bicis;2.53;no;rgc
68092;¿Está permitido utilizar el alumbrado de largo alcance en una vía urbana?;No, está prohibido.;Sí, cuando la vía está insuficientemente iluminada.;Sí, cuando circule a más de 40 km/h y no se moleste a los demás usuarios.;No, está prohibido.;16 Luces;Luz de Posición, Cruce y Largo Alcance.;14.62;no;rgc
68094;Como norma general, ¿está prohibido adelantar en los pasos a nivel o en sus proximidades?;No.;Sí.;En los pasos a nivel sí, pero no en sus proximidades.;Sí.;06 Uso de la via y Adelantamientos;prohibido adelantar NG;38.06;no;rgc
68095;El silenciador….;no es una parte del sistema de escape de los motores.;no tiene influencia en la contaminación.;disminuye o silencia las explosiones producidas en el interior del motor.;disminuye o silencia las explosiones producidas en el interior del motor.;14 Mecánica;Contaminación acústica;5.53;no;fuera
68096;Los conductores deben ceder el paso a los animales...;únicamente en las cañadas debidamente señalizadas.;siempre que se crucen sus trayectorias.;cuando vayan a girar con su vehículo para entrar en otra vía y haya animales cruzándola, aunque no exista paso para éstos.;cuando vayan a girar con su vehículo para entrar en otra vía y haya animales cruzándola, aunque no exista paso para éstos.;10 Preferencias;Caballo por el arcén;12.60;no;rgc
68097;Las órdenes de los agentes de tráfico...;sólo deben cumplirse en las intersecciones.;solamente hay que cumplirlas cuando exista una situación de peligro.;hay que cumplirlas siempre.;hay que cumplirlas siempre.;02 Señalizacion;Agentes;0.28;no;rgc
68098;Si el conductor del vehículo que circula delante acciona repetidas veces las luces de frenado, ¿qué indica?;Que reduce considerablemente la velocidad.;Que las retenciones obligan a circular por el arcén.;Retenciones a un kilómetro.;Que reduce considerablemente la velocidad.;16 Luces;Señalizar Reducción Considerable de la Marcha.;0.86;no;rgc
68100;¿Qué indica esta señal?;Estacionamiento para usuarios de ferrocarril.;Estacionamiento para usuarios de autobús.;Zona reservada para el estacionamiento de autobuses.;Estacionamiento para usuarios de autobús.;08 Señales de Obligación e Indicación;indicacion intervalo velocidad;16.58;si;rgc
68101;Esta señal, ¿qué indica?;Intersección donde se debe ceder el paso.;Cruce con prioridad de la derecha.;Intersección con prioridad sobre incorporación por la derecha.;Intersección con prioridad sobre incorporación por la derecha.;10 Preferencias;Señales de Intersección con Prioridad.;10.06;si;rgc
68102;¿Es obligatorio obedecer la indicación de este operario?;No, porque no es un agente de circulación.;No, porque sus indicaciones no hacen referencia a la circulación.;Sí, porque regula la circulación de un tramo en obras.;Sí, porque regula la circulación de un tramo en obras.;02 Señalizacion;Conos y Obras.;2.41;no;rgc
